App name,App status,Graph API access,Permission type,Consent type,Publisher,Last modified,Added on,Permission usage,Data usage,Privilege level
Gibush-klita-dev,Enabled,Yes,Mixed,Admin,N/A,2023-11-01T19:08:26.000Z,2023-07-04T12:27:28.000Z,N/A,0,Low
Dataploader,Enabled,Yes,Delegated,Admin,N/A,2023-11-05T13:43:12.000Z,2023-10-20T19:37:15.000Z,N/A,0,Low
MatasIAF,Enabled,Yes,Delegated,Admin,N/A,2023-11-05T13:52:25.000Z,2023-11-02T14:35:41.000Z,N/A,0,Low
DigitalIdf - Unidentified-  Shon - Client,Enabled,Yes,Delegated,Admin,N/A,2023-11-05T15:12:14.000Z,2023-10-12T19:49:16.000Z,N/A,0,Low
DigitalIDF - Shon - Dashboard - Prod,Enabled,Yes,Delegated,Admin,N/A,2023-11-05T19:32:17.000Z,2023-10-15T13:37:56.000Z,N/A,0,Low
DigitalIdf - Shon - Dashboard - Dev,Enabled,Yes,Delegated,Admin,N/A,2023-11-05T19:38:27.000Z,2023-10-16T09:45:20.000Z,N/A,0,Low
openshift-auth-PaaS,Enabled,Yes,Delegated,Admin,N/A,2023-11-06T12:35:25.000Z,2023-11-06T12:35:03.000Z,N/A,0,Low
DigitalIDF - Netzach - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-11-08T16:31:12.000Z,2023-10-22T07:55:57.000Z,N/A,0,Low
index-bislat,Enabled,Yes,Delegated,Admin,N/A,2023-11-08T18:44:21.000Z,2023-07-26T06:47:53.000Z,N/A,0,Low
gibush-app,Enabled,Yes,Delegated,Admin,N/A,2023-11-08T20:17:17.000Z,2021-01-17T17:56:39.000Z,N/A,0,Low
Matan Random App,Enabled,Yes,Delegated,Admin,N/A,2023-11-09T03:07:50.000Z,2023-06-05T07:53:20.000Z,N/A,0,Low
DigitalIDF - People - PreProd,Enabled,Yes,Mixed,Admin,N/A,2023-11-09T16:30:15.000Z,2022-04-11T07:39:52.000Z,N/A,0,Low
DigitalIDF - Unidentified - Shon -Dev,Enabled,Yes,Delegated,User (19),N/A,2023-11-09T17:41:49.000Z,2023-10-19T09:11:48.000Z,N/A,0,Low
Logisticali-dev,Enabled,Yes,Delegated,User (2),N/A,2023-11-13T09:10:46.000Z,2023-11-12T06:49:14.000Z,N/A,0,Low
DigitalIDF - Nifgaim-Mekarerim-Client - PREPROD,Enabled,Yes,Delegated,User (1),N/A,2023-11-14T13:29:14.000Z,2023-10-21T12:15:27.000Z,N/A,0,Low
DigitalIDF - ADX CallSystem - PP,Enabled,Yes,Delegated,Admin,N/A,2023-11-15T02:06:44.000Z,2020-11-16T06:17:06.000Z,N/A,0,Low
Azure VPN,Enabled,Yes,Delegated,Admin,N/A,2023-11-15T16:33:52.000Z,2020-12-24T12:04:15.000Z,N/A,0,Low
DigitalIDF - WhiteKitBag- Prod,Enabled,Yes,Mixed,Admin,N/A,2023-11-15T18:57:43.000Z,2022-05-15T12:52:52.000Z,N/A,0,Low
DigitalIDF - All-Fix - Dev,Enabled,Yes,Mixed,Admin,N/A,2023-11-16T11:04:47.000Z,2023-09-20T12:52:11.000Z,N/A,0,Low
DigitalIDF - CookieApi - Dev,Enabled,Yes,Delegated,Admin,N/A,2023-11-18T22:24:33.000Z,2022-03-03T11:00:30.000Z,N/A,0,Low
[Storage Account] mcswvdstorage.file.core.windows.net,Enabled,Yes,Delegated,Admin,N/A,2023-11-18T22:58:38.000Z,2023-11-18T22:47:52.000Z,N/A,0,Low
DigitalIDF - CheckIT - Dev,Enabled,Yes,Delegated,Admin,N/A,2023-11-19T08:29:01.000Z,2022-10-18T10:50:42.000Z,N/A,0,Low
MCS - Clicknet automations,Enabled,Yes,Delegated,Admin,N/A,2023-11-19T16:52:54.000Z,2023-09-28T08:08:38.000Z,N/A,0,Low
Private AVD VPN Gateway,Enabled,Yes,Delegated,Admin,N/A,2023-11-20T13:07:28.000Z,2023-11-15T14:28:54.000Z,N/A,0,Low
PowerBI Portal,Enabled,Yes,Delegated,User (1),DEVSCOPE,2023-11-20T13:25:13.000Z,2023-11-20T13:25:13.000Z,N/A,0,Low
DigitalIDF - Netzach - Dev,Enabled,Yes,Mixed,Admin,N/A,2023-11-20T14:12:16.000Z,2023-10-11T17:42:57.000Z,N/A,0,Low
mcs-test,Enabled,Yes,Delegated,Admin,N/A,2023-11-20T14:35:16.000Z,2023-11-20T14:08:54.000Z,N/A,0,Low
Safety_IDF,Enabled,Yes,Delegated,Admin,N/A,2023-11-20T16:00:30.000Z,2021-02-03T15:11:21.000Z,N/A,0,Low
DigitalIDF - ZUZU - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-11-20T21:43:31.000Z,2021-05-25T11:45:23.000Z,N/A,0,Low
Gibush App,Enabled,Yes,Delegated,Admin,N/A,2023-11-21T09:38:57.000Z,2021-01-17T16:32:41.000Z,N/A,0,Low
Portals-basmach,Enabled,Yes,Delegated,Admin,N/A,2023-11-22T19:13:13.000Z,2023-03-09T14:52:59.000Z,N/A,0,Low
DigitalIdf - Cookie (Client Example) - Integration,Enabled,Yes,Mixed,Admin,N/A,2023-11-23T09:06:46.000Z,2022-01-11T20:46:52.000Z,N/A,0,Low
venus,Enabled,Yes,Mixed,Admin,N/A,2023-11-23T14:17:02.000Z,2023-11-12T16:24:50.000Z,N/A,0,Low
DigitalIDF - TikChalal - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-11-24T11:18:05.000Z,2023-11-09T10:10:59.000Z,N/A,0,Low
DigitalIDF - KitbagRemastered - Preprod,Enabled,Yes,Mixed,Admin,N/A,2023-11-26T12:22:13.000Z,2023-06-29T13:30:17.000Z,N/A,0,Low
DigitalIDF - MessagesHub 2.0 - NonProd,Enabled,Yes,Mixed,Admin,N/A,2023-11-26T14:14:46.000Z,2022-10-11T10:34:18.000Z,N/A,0,Low
DigitalIDF - MessagesHub 2.0 - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-11-26T14:26:29.000Z,2022-12-14T12:20:12.000Z,N/A,0,Low
DigitalIDF - CheckIT - Prod,Enabled,Yes,Delegated,Admin,N/A,2023-11-27T07:38:46.000Z,2023-02-20T19:35:35.000Z,N/A,0,Low
DNA - dev,Enabled,Yes,Delegated,User (1),N/A,2023-11-27T07:55:10.000Z,2023-11-27T07:29:34.000Z,N/A,0,Low
DigitalIDF - Home Back Office - NonProd,Enabled,Yes,Mixed,Admin,N/A,2023-11-28T12:43:41.000Z,2023-09-28T13:08:39.000Z,N/A,0,Low
grafana-identity-spn,Enabled,Yes,Delegated,Admin,N/A,2023-11-28T19:30:38.000Z,2023-11-02T17:35:15.000Z,N/A,0,Low
DigitalIDF - KitbagRemastered - Test,Enabled,Yes,Mixed,Admin,N/A,2023-11-29T11:55:38.000Z,2022-09-28T13:46:00.000Z,N/A,0,Low
DigitalIDF - All-Fix - Test,Enabled,Yes,Mixed,Admin,N/A,2023-11-29T11:55:38.000Z,2023-11-20T07:51:23.000Z,N/A,0,Low
DigitalIDF - WizForms - PreProd,Enabled,Yes,Mixed,Admin,N/A,2023-11-29T14:58:28.000Z,2023-11-21T12:10:15.000Z,N/A,0,Low
DigitalIDF - All-Fix - Preprod,Enabled,Yes,Mixed,Admin,N/A,2023-11-29T16:09:10.000Z,2023-11-20T07:52:22.000Z,N/A,0,Low
DigitalIDF - All-Fix - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-11-30T07:06:39.000Z,2020-11-19T08:50:08.000Z,N/A,0,Low
MCS - Hafifa - TST,Enabled,Yes,Mixed,Admin,N/A,2023-11-30T12:55:55.000Z,2023-08-06T10:32:11.000Z,N/A,0,Low
Logistikal-Dev,Enabled,Yes,Delegated,Admin,N/A,2023-11-30T15:56:22.000Z,2023-11-30T14:19:53.000Z,N/A,0,Low
DigitalIDF - Miljobs - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-12-03T10:16:40.000Z,2023-11-29T15:45:36.000Z,N/A,0,Low
DigitalIDF - MediTik - Test,Enabled,Yes,Mixed,Admin,N/A,2023-12-03T10:23:49.000Z,2022-01-10T13:12:53.000Z,N/A,0,Low
DigitalIDF - MediTik - PreProd,Enabled,Yes,Mixed,Admin,N/A,2023-12-03T10:39:57.000Z,2022-11-16T10:07:11.000Z,N/A,0,Low
DigitalIDF - Home Back Office - PreProd,Enabled,Yes,Mixed,Admin,N/A,2023-12-03T13:07:28.000Z,2023-09-28T13:10:39.000Z,N/A,0,Low
DigitalIDF - Home Back Office - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-12-03T13:08:09.000Z,2023-09-28T13:11:25.000Z,N/A,0,Low
DigitalIDF - ZUZU - Dev/Test,Enabled,Yes,Mixed,Admin,N/A,2023-12-04T13:17:23.000Z,2021-02-18T17:04:54.000Z,N/A,0,Low
punch-it,Enabled,Yes,Delegated,Admin,N/A,2023-12-05T13:44:23.000Z,2023-03-07T12:45:47.000Z,N/A,0,Low
MW-enable-after-approval,Enabled,Yes,Delegated,Admin,N/A,2023-12-05T14:04:44.000Z,2023-01-31T14:12:46.000Z,N/A,0,Low
DigitalIDF - API - Prod,Enabled,Yes,Delegated,Admin,N/A,2023-12-05T14:17:12.000Z,2020-06-11T11:26:40.000Z,N/A,0,Low
DigitalIDF - kodkod - PREPROD,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T14:17:51.000Z,2020-06-01T11:51:39.000Z,N/A,0,Low
DigitalIDF - CookieApi - Integration,Enabled,Yes,Delegated,Admin,N/A,2023-12-05T14:22:03.000Z,2022-01-11T20:39:56.000Z,N/A,0,Low
DigitalIDF - CookieApi - Prod,Enabled,Yes,Delegated,Admin,N/A,2023-12-05T14:22:31.000Z,2021-12-16T09:56:25.000Z,N/A,0,Low
DigitalIDF - Miluim Backend - dev,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T14:24:36.000Z,2022-09-12T09:00:22.000Z,N/A,0,Low
DigitalIDF - Miljobs - NonProd,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T15:18:01.000Z,2022-05-15T10:34:58.000Z,N/A,0,Low
DigitalIDF - Miluim Backend - PP,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T15:18:35.000Z,2022-09-06T07:58:49.000Z,N/A,0,Low
DigitalIDF - Miljobs - PreProd,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T15:18:35.000Z,2023-11-27T15:28:07.000Z,N/A,0,Low
DigitalIDF - Miluim Backend - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T15:18:59.000Z,2020-05-03T11:13:43.000Z,N/A,0,Low
DigitalIDF - TikChalal - Dev,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T16:34:43.000Z,2023-11-01T12:20:22.000Z,N/A,0,Low
DigitalIDF - People - NonProd,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T18:43:42.000Z,2021-06-24T07:40:21.000Z,N/A,0,Low
DigitalIDF - MediTik - Prod,Enabled,Yes,Mixed,Admin,N/A,2023-12-05T21:04:28.000Z,2022-07-17T13:46:29.000Z,N/A,0,Low
